userId,screen_time_hrs_per_day,gaming_time,social_media_time,data_usage_gb_per_day,addicted
8796,6.46,1.42,2.54,0.85,1
8797,7.96,4.92,1.0,0.82,1
8798,8.54,3.19,3.25,1.0,1
8799,4.16,1.6,0.56,0.41,0
8800,8.53,6.41,0.19,0.73,1
8801,6.1,0.27,0.48,1.63,1
8802,6.68,2.33,1.09,1.38,1
8803,7.23,0.95,0.58,1.09,1
8804,5.98,1.96,2.59,0.29,1
8805,8.47,1.88,0.22,1.86,1
8806,3.38,0.21,0.68,0.66,0
8807,5.89,0.09,0.22,1.25,0
8808,3.94,0.21,1.01,0.45,0
8809,6.41,0.47,3.59,0.69,1
8810,7.22,0.39,4.57,1.58,1
8811,8.2,5.95,1.01,1.14,1
8812,5.59,1.04,3.88,0.43,1
8813,5.19,0.8,0.21,1.02,0
8814,6.31,1.64,4.4,1.43,1
8815,8.12,0.61,0.12,1.45,1
8816,7.26,2.09,1.88,1.1,1
8817,1.98,0.03,0.0,1.21,0
8818,6.3,2.13,1.79,0.94,1
8819,8.38,0.11,0.03,1.44,1
8820,4.31,0.85,0.91,0.79,0
8821,8.02,2.12,1.57,1.6,1
8822,8.13,1.66,2.25,1.38,1
8823,5.45,2.24,1.68,1.39,1
8824,3.85,1.04,0.49,0.56,0
8825,6.74,3.74,1.35,0.87,1
8826,1.73,0.39,0.09,0.15,0
8827,5.41,1.96,1.94,1.39,1
8828,4.96,1.66,1.85,1.08,0
8829,9.74,0.31,0.01,1.45,1
8830,7.4,1.83,1.55,1.42,1
8831,7.63,0.59,5.74,0.89,1
8832,8.39,0.84,5.47,1.24,1
8833,4.79,1.33,2.26,0.92,1
8834,3.86,0.47,0.08,0.8,0
8835,7.54,0.14,4.4,0.65,1
8836,5.41,1.36,0.73,1.31,0
8837,8.96,0.29,7.55,1.4,1
8838,5.91,1.35,3.82,1.93,1
8839,4.63,0.28,2.48,1.52,0
8840,7.97,0.56,1.27,1.17,1
8841,4.61,0.83,0.27,1.0,0
8842,7.77,0.91,1.78,1.03,1
8843,3.18,2.61,0.03,0.81,0
8844,3.53,0.94,1.19,0.45,0
8845,4.88,1.11,0.31,0.13,0
8846,9.33,0.15,2.62,1.96,1
8847,5.1,1.83,1.56,0.96,0
8848,5.46,0.97,3.21,0.4,1
8849,8.01,0.85,3.24,0.98,1
8850,5.99,2.4,3.18,2.06,1
8851,4.42,0.75,2.87,0.89,0
8852,8.33,0.38,3.65,1.62,1
8853,6.39,2.71,0.01,1.43,1
8854,5.59,1.2,1.16,1.36,0
8855,1.29,0.51,0.66,0.23,0
8856,3.94,3.12,0.3,0.96,0
8857,6.46,0.54,1.4,0.44,1
8858,4.13,0.28,2.2,1.26,0
8859,9.5,3.41,2.83,1.51,1
8860,8.75,1.22,0.55,1.99,1
8861,7.16,1.71,0.1,1.43,1
8862,3.23,0.38,0.0,0.41,0
8863,8.55,6.62,1.73,0.97,1
8864,5.14,2.33,1.26,0.1,0
8865,7.7,1.65,0.26,1.52,1
8866,4.93,2.99,0.84,0.34,0
8867,3.81,0.78,1.23,0.94,0
8868,6.2,2.3,2.0,0.57,0
8869,6.43,1.42,2.57,1.25,1
8870,4.96,1.24,3.13,1.47,1
8871,7.11,2.94,0.12,1.26,1
8872,6.47,1.1,1.39,0.52,1
8873,4.93,1.93,0.93,0.83,0
8874,9.37,5.43,3.09,1.42,1
8875,6.8,0.19,0.05,0.73,1
8876,7.23,0.06,0.06,0.51,1
8877,4.65,1.12,1.72,0.74,0
8878,4.01,2.28,0.44,0.96,0
8879,6.95,0.01,6.54,1.16,1
8880,3.05,1.12,0.5,1.24,1
8881,1.96,1.17,0.67,0.55,0
8882,6.19,1.26,2.93,1.49,1
8883,6.98,0.01,0.01,0.8,1
8884,7.59,1.58,1.5,0.99,0
8885,3.68,0.76,0.26,0.51,1
8886,9.07,2.79,2.39,0.39,1
8887,6.21,5.16,0.22,0.86,1
8888,3.45,0.19,0.68,0.76,0
8889,8.17,3.99,2.11,1.02,1
8890,3.55,1.67,0.56,1.15,0
8891,6.82,2.47,3.22,1.05,1
8892,6.33,0.81,1.27,0.86,1
8893,6.24,2.79,0.73,0.83,1
8894,9.05,0.56,0.44,1.58,1
8895,8.23,2.37,0.25,1.79,1
8896,5.85,0.88,0.92,0.94,0
8897,5.85,0.05,0.07,1.08,0
8898,3.57,0.38,0.71,0.48,0
8899,4.36,3.1,0.57,1.04,0
8900,9.07,0.13,2.28,1.7,1
8901,7.42,1.28,3.89,0.86,1
8902,4.14,0.99,2.28,1.25,0
8903,7.28,1.39,2.34,1.1,1
8904,4.7,3.4,0.41,1.27,0
8905,9.8,4.51,0.7,1.48,1
8906,6.59,3.26,1.87,1.04,1
8907,4.25,2.77,0.66,0.67,0
8908,6.78,0.26,0.17,1.19,1
8909,6.91,0.89,1.11,0.9,1
8910,4.68,0.5,0.0,0.42,0
8911,9.67,7.13,0.54,1.61,1
8912,5.78,0.64,0.41,1.59,0
8913,6.48,1.63,4.13,1.03,1
8914,5.6,0.2,1.79,0.22,0
8915,7.47,2.75,3.27,1.82,1
8916,5.53,2.09,0.52,0.58,1
8917,8.45,0.9,2.15,1.35,1
8918,2.87,0.01,0.22,1.07,0
8919,6.34,1.06,0.85,1.02,1
8920,3.81,0.83,0.73,0.19,0
8921,4.48,2.4,1.0,0.66,0
8922,6.57,2.72,0.76,1.42,1
8923,8.37,4.72,1.04,1.51,1
8924,10.31,0.29,0.45,1.97,1
8925,4.87,0.08,1.18,0.55,0
8926,9.53,3.17,0.37,1.63,1
8927,3.6,0.04,0.09,0.98,0
8928,9.83,0.56,1.7,1.66,1
8929,4.83,2.28,1.6,1.13,0
8930,8.12,0.3,1.0,1.23,1
8931,5.86,0.93,4.22,0.67,1
8932,9.15,0.72,0.28,2.01,1
8933,3.13,0.51,0.28,0.26,0
8934,3.39,0.37,2.3,0.59,0
8935,6.74,6.01,0.22,0.86,0
8936,7.12,1.71,5.16,0.78,1
8937,3.98,1.86,0.88,1.0,0
8938,7.47,2.4,3.33,0.76,0
8939,4.58,0.1,0.25,0.15,0
8940,7.6,0.45,0.32,0.46,1
8941,4.53,1.23,2.61,0.9,0
8942,4.19,0.88,1.43,0.94,0
8943,5.64,4.13,1.15,0.7,1
8944,8.26,0.53,0.33,1.05,1
8945,6.03,1.51,0.41,0.39,1
8946,4.63,1.61,0.61,0.94,0
8947,7.34,0.78,4.19,0.67,1
8948,6.73,3.22,3.31,1.1,1
8949,3.76,1.21,1.28,1.26,1
8950,8.69,1.95,2.39,0.69,1
8951,6.88,0.88,1.96,1.47,1
8952,5.61,1.27,3.61,0.65,1
8953,7.14,4.04,0.22,1.38,1
8954,7.44,2.23,3.28,0.23,1
8955,4.47,0.01,0.01,0.84,0
8956,6.4,4.86,0.7,1.58,1
8957,6.35,0.2,0.17,1.35,1
8958,3.67,1.41,0.36,0.84,0
8959,4.03,0.97,1.84,1.14,1
8960,7.28,4.01,2.68,0.47,1
8961,7.51,3.48,3.45,1.48,1
8962,5.04,0.78,1.33,0.99,0
8963,4.37,3.52,0.77,1.0,0
8964,7.31,1.65,2.44,1.3,1
8965,6.19,0.14,2.08,0.93,1
8966,6.09,1.75,1.16,0.24,1
8967,6.58,1.26,1.69,0.96,1
8968,9.42,4.31,1.62,1.76,1
8969,7.03,2.92,0.12,0.56,1
8970,6.77,0.01,1.89,1.03,1
8971,4.23,0.26,0.21,0.26,0
8972,3.68,1.63,1.73,0.86,0
8973,6.14,0.17,2.09,0.8,1
8974,8.53,5.41,0.09,1.64,1
8975,7.08,0.05,0.02,0.78,1
8976,8.48,0.18,4.25,0.95,1
8977,7.55,0.47,1.44,1.44,1
8978,4.49,0.12,0.11,1.01,0
8979,4.68,0.37,0.25,0.93,0
8980,6.65,4.69,1.31,1.59,1
8981,8.56,4.5,3.96,1.74,1
8982,5.43,0.11,0.09,1.04,0
8983,6.3,0.64,1.56,1.03,1
8984,3.9,1.73,0.5,0.36,0
8985,4.45,0.11,0.0,1.48,0
8986,6.66,0.34,2.56,1.55,1
8987,7.82,0.01,2.27,0.49,1
8988,10.89,4.29,6.43,2.37,1
8989,5.46,0.44,2.85,0.84,0
8990,10.14,4.08,0.67,1.02,1
8991,1.27,0.54,0.17,0.6,0
8992,3.39,1.22,1.32,0.84,0
8993,5.96,0.31,0.85,1.48,0
8994,4.2,1.66,0.99,0.82,0
8995,5.9,1.49,2.51,1.12,0
8996,4.36,1.37,2.11,1.21,0
8997,8.65,1.58,3.18,1.07,1
8998,4.67,2.56,0.33,1.22,0
8999,3.38,1.01,1.97,0.95,0
9000,5.16,1.96,1.01,0.84,0
9001,8.33,0.05,0.18,1.77,1
9002,2.41,0.29,0.72,0.66,0
9003,9.1,0.39,1.96,1.1,1
9004,5.75,0.75,0.57,1.58,0
9005,3.79,2.63,0.25,0.41,0
9006,5.96,0.77,5.12,1.03,0
9007,6.66,0.45,0.09,0.6,1
9008,7.88,0.05,0.83,1.3,1
9009,6.8,0.88,5.65,1.46,1
9010,8.15,5.17,1.0,1.49,1
9011,3.66,3.26,0.16,0.51,0
9012,4.53,0.72,1.68,1.21,0
9013,1.0,0.29,0.12,0.37,0
9014,7.32,0.13,0.28,0.76,1
9015,3.7,0.2,1.09,0.1,0
9016,10.45,0.21,0.53,2.19,1
9017,4.98,0.23,3.05,0.66,0
9018,1.04,0.16,0.24,0.1,0
9019,7.03,2.71,0.04,0.61,0
9020,6.2,2.15,0.05,0.32,1
9021,3.64,1.75,0.31,0.93,0
9022,6.12,2.49,1.84,1.09,1
9023,3.0,0.28,0.07,0.37,0
9024,7.49,0.32,2.54,0.73,1
9025,7.92,6.57,0.44,2.12,0
9026,8.02,2.25,1.23,1.61,1
9027,6.47,0.67,1.24,1.01,1
9028,8.48,2.21,0.0,0.95,1
9029,5.82,1.69,0.25,0.92,0
9030,7.61,0.46,4.1,0.75,0
9031,6.87,4.56,1.09,0.99,1
9032,5.46,0.19,4.57,1.04,1
9033,5.48,2.56,1.76,1.39,0
9034,4.47,2.41,1.73,0.96,0
9035,7.01,0.32,1.93,1.0,1
9036,8.09,0.27,0.12,1.28,1
9037,9.16,3.67,4.04,1.76,1
9038,8.81,0.08,1.27,1.84,1
9039,7.01,0.9,1.74,0.53,1
9040,5.86,2.07,0.76,0.67,0
9041,4.97,0.13,0.22,1.18,0
9042,5.92,0.05,1.35,1.36,0
9043,7.71,1.03,2.29,1.54,1
9044,7.2,3.42,3.26,0.9,1
9045,4.51,2.48,0.56,0.1,0
9046,6.64,0.47,3.58,1.2,1
9047,7.53,1.65,1.66,1.24,1
9048,5.81,1.91,0.72,0.94,0
9049,8.2,1.24,0.37,0.95,1
9050,4.3,3.4,0.73,0.63,1
9051,4.52,0.11,0.59,0.67,0
9052,3.62,2.02,0.09,0.56,0
9053,7.04,0.54,1.76,1.2,1
9054,3.08,0.89,0.63,0.42,0
9055,6.31,0.49,0.62,1.36,1
9056,5.85,0.19,0.06,0.77,1
9057,9.24,1.41,1.61,1.53,0
9058,8.57,2.62,1.79,0.53,1
9059,10.56,0.27,1.68,1.69,1
9060,1.63,0.14,1.31,0.24,0
9061,5.17,0.02,0.13,0.98,0
9062,6.67,4.42,1.03,0.66,1
9063,6.4,2.19,3.7,0.73,0
9064,7.69,1.7,0.78,1.33,1
9065,2.79,0.72,1.3,0.53,0
9066,4.98,1.48,2.25,0.96,0
9067,6.34,1.61,1.52,0.8,1
9068,5.97,1.38,1.01,0.95,0
9069,3.88,0.79,1.14,0.31,0
9070,6.6,0.15,0.19,1.26,1
9071,6.8,0.87,2.24,1.07,1
9072,5.54,0.01,0.64,0.89,0
9073,8.15,0.47,0.68,1.65,1
9074,2.96,1.67,0.15,0.1,0
9075,9.19,2.66,0.46,1.99,1
9076,6.13,0.31,0.55,0.96,1
9077,5.13,0.02,0.09,1.37,0
9078,6.86,0.0,3.42,1.35,1
9079,8.12,1.75,2.46,1.81,1
9080,2.98,1.9,0.07,1.41,0
9081,5.6,1.74,3.14,0.53,1
9082,5.27,0.75,0.38,1.03,0
9083,3.19,0.48,0.06,0.88,0
9084,6.01,0.89,4.87,1.0,1
9085,7.67,1.98,2.68,0.55,1
9086,4.94,0.16,1.25,0.94,0
9087,7.79,1.15,0.79,1.09,1
9088,6.78,0.21,2.91,1.37,1
9089,7.2,1.93,3.25,1.31,1
9090,5.63,3.96,0.55,0.91,1
9091,5.47,0.29,1.43,0.3,0
9092,6.32,3.71,2.48,1.28,1
9093,6.9,0.48,0.76,1.02,1
9094,4.51,0.64,2.12,0.84,0
9095,7.14,4.15,2.89,1.31,0
9096,9.61,0.53,8.04,1.18,1
9097,8.58,0.01,0.01,1.83,1
9098,5.35,0.42,0.14,1.67,0
9099,6.86,1.68,0.34,0.75,1
9100,11.32,4.81,5.43,1.7,1
9101,7.14,3.63,1.0,0.83,1
9102,6.87,1.41,3.18,0.59,1
9103,5.23,0.73,0.45,0.84,0
9104,10.38,1.5,2.27,1.73,1
9105,6.81,0.12,1.33,1.05,0
9106,6.65,1.81,2.25,1.11,1
9107,5.58,1.15,0.25,0.9,0
9108,5.12,3.37,0.91,1.21,1
9109,4.54,0.08,0.21,1.23,0
9110,2.75,0.36,0.67,0.69,0
9111,6.76,0.97,2.07,1.48,1
9112,6.08,0.13,1.14,0.41,1
9113,5.04,3.0,0.85,1.34,0
9114,5.92,0.32,0.35,0.45,0
9115,8.37,5.12,0.32,1.34,1
9116,3.48,0.87,1.5,0.71,0
9117,8.68,2.45,0.8,1.49,1
9118,9.95,6.62,1.91,1.16,0
9119,7.8,1.85,2.09,1.16,1
9120,4.74,0.94,1.72,0.85,0
9121,6.31,3.04,2.64,1.75,1
9122,7.14,4.04,0.59,1.36,1
9123,8.67,4.88,0.2,1.52,1
9124,9.37,0.26,7.86,1.76,1
9125,9.31,2.1,0.14,1.41,0
9126,5.93,0.29,4.52,1.47,1
9127,6.28,1.12,1.66,1.15,1
9128,6.59,0.26,6.12,1.78,1
9129,8.21,0.61,2.95,1.54,1
9130,1.33,0.8,0.11,0.1,0
9131,5.41,0.39,1.38,1.15,0
9132,5.31,1.92,2.12,1.36,1
9133,3.75,0.96,2.68,0.1,0
9134,6.58,1.52,0.54,0.34,1
9135,4.41,1.71,1.78,0.44,0
9136,5.04,1.83,0.15,1.18,0
9137,5.24,2.75,0.0,0.53,0
9138,4.9,0.65,0.16,0.55,0
9139,8.87,2.42,4.85,1.64,1
9140,8.87,6.71,1.53,1.94,1
9141,7.76,1.78,1.41,1.22,1
9142,8.73,1.14,1.93,1.64,1
9143,9.64,0.89,7.68,2.39,1
9144,6.0,0.08,0.04,0.99,0
9145,7.3,1.65,3.03,1.12,1
9146,6.5,1.25,1.46,1.8,1
9147,7.9,2.79,4.35,1.8,0
9148,8.92,0.35,0.27,2.05,1
9149,7.23,5.37,0.71,1.31,1
9150,2.74,0.4,0.1,0.83,0
9151,5.2,1.07,0.3,1.02,0
9152,3.05,0.3,0.91,0.18,1
9153,9.26,2.08,2.72,1.37,1
9154,4.96,0.87,2.19,0.91,0
9155,6.53,0.54,3.8,1.33,1
9156,8.61,0.24,0.2,1.0,1
9157,2.36,0.38,0.52,0.87,0
9158,6.69,0.28,6.36,0.1,1
9159,5.15,2.62,1.93,0.46,1
9160,8.27,0.16,0.13,1.33,1
9161,6.61,0.13,1.02,1.49,1
9162,5.82,2.23,1.84,0.58,1
9163,9.6,0.99,1.04,0.88,1
9164,4.52,0.17,0.03,0.41,0
9165,5.86,1.74,0.63,1.16,0
9166,2.96,0.35,0.82,1.26,0
9167,4.83,0.98,1.39,1.7,0
9168,7.48,0.35,0.16,1.43,1
9169,9.88,0.11,4.85,1.55,1
9170,4.45,1.72,0.2,0.17,0
9171,7.1,6.2,0.09,1.34,1
9172,3.08,0.24,1.3,0.57,0
9173,2.23,0.01,0.01,0.4,0
9174,11.77,6.78,3.15,2.38,1
9175,3.9,0.95,2.66,0.95,1
9176,5.31,4.62,0.66,1.45,1
9177,5.54,1.06,4.08,0.43,1
9178,7.12,2.52,0.1,1.09,1
9179,3.98,1.35,2.37,0.54,0
9180,4.65,0.01,0.13,0.85,1
9181,2.96,1.46,0.58,0.89,1
9182,4.18,0.52,1.78,1.17,0
9183,8.52,3.08,4.81,1.07,1
9184,5.26,3.51,1.14,0.26,1
9185,8.73,0.04,0.03,1.79,1
9186,6.69,0.7,0.33,0.42,1
9187,6.48,0.15,0.33,1.47,1
9188,1.0,0.36,0.63,1.17,0
9189,3.59,0.34,0.68,0.89,0
9190,5.36,0.55,4.19,0.88,1
9191,4.22,1.2,0.93,0.96,0
9192,5.66,1.59,0.08,0.1,0
9193,2.2,0.65,0.56,0.21,0
9194,8.42,0.27,0.58,1.34,1
9195,7.84,1.57,3.81,0.79,1
9196,3.13,1.59,0.11,0.34,0
9197,6.17,1.98,0.71,1.43,1
9198,7.29,3.34,3.84,0.99,0
9199,7.05,2.44,4.13,1.3,1
9200,8.59,2.71,3.49,1.77,1
9201,4.31,1.46,2.41,0.87,0
9202,7.24,1.17,2.47,1.09,1
9203,6.47,0.05,1.02,1.34,1
9204,5.76,2.87,0.29,0.59,0
9205,7.08,0.02,0.18,1.18,1
9206,5.31,1.56,1.05,1.3,0
9207,4.33,0.64,0.55,0.77,0
9208,9.54,0.1,0.74,1.78,1
9209,5.79,2.1,1.86,1.29,0
9210,5.47,0.85,1.56,0.87,0
9211,1.0,0.43,0.1,0.1,0
9212,3.22,1.61,0.28,0.23,0
9213,6.38,0.72,1.21,1.26,1
9214,2.94,0.39,0.11,0.23,0
9215,5.47,0.66,0.01,1.28,0
9216,4.53,0.37,0.72,0.34,0
9217,6.52,0.27,0.81,1.29,1
9218,4.43,0.11,0.1,0.81,0
9219,3.88,2.0,0.99,0.17,0
9220,4.63,0.63,3.1,1.05,0
9221,1.87,1.23,0.08,0.1,1
9222,8.45,0.36,0.62,1.01,1
9223,4.83,0.42,0.14,1.65,0
9224,5.76,1.88,3.62,0.46,1
9225,6.06,0.1,1.34,1.16,1
9226,6.23,0.53,4.3,1.18,1
9227,3.69,0.69,2.35,1.68,0
9228,10.58,0.23,0.07,1.68,1
9229,5.32,0.49,2.41,1.21,0
9230,4.25,0.74,2.74,0.96,0
9231,5.21,2.2,1.41,0.19,1
9232,6.55,2.45,0.01,0.67,1
9233,2.54,0.99,0.82,0.17,0
9234,6.67,0.58,1.24,1.12,1
9235,4.97,3.02,1.36,0.75,1
9236,4.33,0.93,0.11,1.01,0
9237,6.37,1.09,1.15,1.42,1
9238,8.66,0.06,0.63,2.01,1
9239,4.78,2.55,1.59,0.43,1
9240,6.3,3.2,1.06,1.22,1
9241,7.57,0.7,0.28,1.15,0
9242,3.93,0.25,3.07,0.55,0
9243,5.41,4.51,0.71,0.62,1
9244,3.93,2.31,0.27,1.17,0
9245,7.31,0.17,6.07,0.31,1
9246,6.34,0.21,0.41,1.68,1
9247,7.64,3.44,1.58,0.84,1
9248,6.14,3.03,1.13,1.3,1
9249,7.14,1.86,4.76,1.04,1
9250,7.64,3.82,1.85,1.21,0
9251,8.44,1.2,6.06,1.42,1
9252,9.83,4.37,2.19,1.08,1
9253,8.89,2.34,3.55,2.22,1
9254,5.3,3.25,0.7,1.1,0
9255,4.81,1.48,3.03,0.95,1
9256,5.88,0.29,1.35,1.44,0
9257,7.63,5.08,1.49,1.35,1
9258,3.87,0.9,2.86,0.1,0
9259,7.12,0.09,0.74,2.01,1
9260,6.63,0.17,1.29,1.68,1
9261,6.67,0.06,0.02,1.49,1
9262,8.88,3.11,3.89,1.79,1
9263,7.2,0.86,6.01,1.52,1
9264,3.04,0.35,0.05,0.99,0
9265,9.47,6.57,2.25,0.74,1
9266,3.05,0.83,1.77,0.5,1
9267,8.33,0.33,0.23,1.4,1
9268,6.77,1.02,1.05,1.32,1
9269,6.6,0.71,4.04,0.65,1
9270,6.97,1.32,3.57,0.35,1
9271,6.46,1.33,1.47,1.09,0
9272,6.23,2.32,0.11,1.28,1
9273,3.32,1.14,1.46,0.68,0
9274,6.68,6.35,0.0,1.28,1
9275,6.81,0.94,3.91,1.57,0
9276,7.88,0.22,0.1,1.51,1
9277,6.79,0.87,3.59,1.32,1
9278,5.33,2.85,0.91,1.09,1
9279,5.88,2.44,2.52,0.25,1
9280,4.23,0.45,2.49,0.77,0
9281,7.43,3.25,0.8,0.97,1
9282,5.7,0.13,0.23,1.15,0
9283,5.81,1.92,0.23,0.99,1
9284,8.61,1.86,2.04,1.54,1
9285,4.43,0.25,0.05,1.3,0
9286,4.58,0.34,3.35,0.75,0
9287,11.55,10.63,0.75,0.99,1
9288,6.05,1.1,0.21,0.14,1
9289,5.66,1.36,2.55,0.82,0
9290,5.02,0.57,4.01,1.15,1
9291,6.52,0.61,3.5,1.4,1
9292,7.72,2.03,3.93,1.74,0
9293,6.6,0.78,0.69,1.03,1
9294,5.38,2.28,2.42,0.19,1
9295,8.08,4.87,0.48,1.23,1
9296,7.09,4.96,1.46,1.47,1
9297,5.8,2.55,0.32,0.95,0
9298,7.53,3.15,4.33,2.16,1
9299,5.53,0.04,0.04,1.12,0
9300,6.7,0.94,0.11,1.56,1
9301,9.69,1.14,7.64,1.16,1
9302,9.47,1.24,2.07,1.48,0
9303,5.74,2.33,0.72,1.13,0
9304,9.27,0.1,0.07,1.38,1
9305,10.3,4.25,2.35,1.89,1
9306,6.94,0.02,0.0,0.96,1
9307,2.4,0.38,0.05,0.11,0
9308,6.26,1.07,0.51,1.12,1
9309,6.54,2.05,2.21,0.34,1
9310,8.37,1.88,4.31,1.1,1
9311,4.37,1.36,2.12,1.42,0
9312,7.92,4.8,0.49,1.59,1
9313,5.84,2.42,1.76,0.71,0
9314,4.78,0.81,2.92,0.74,0
9315,8.15,1.66,1.99,1.57,1
9316,5.56,0.57,0.64,1.12,0
9317,6.32,0.87,0.06,1.84,1
9318,5.18,4.07,0.25,0.56,1
9319,6.99,0.42,4.91,0.42,1
9320,5.62,0.34,1.27,0.84,0
9321,7.02,0.71,5.32,0.98,1
9322,3.26,2.07,0.76,0.1,0
9323,4.62,0.41,0.82,1.14,0
9324,7.1,0.16,0.68,1.53,1
9325,2.84,0.06,1.42,0.16,1
9326,7.77,2.66,3.47,1.5,1
9327,5.22,1.59,0.01,0.66,0
9328,7.0,0.86,2.04,0.85,1
9329,5.46,0.51,0.69,0.84,0
9330,5.13,3.95,0.63,0.81,1
9331,8.63,2.57,1.6,1.16,1
9332,4.52,0.03,1.38,0.85,0
9333,3.74,2.72,0.42,0.56,0
9334,2.2,1.88,0.28,0.1,0
9335,7.28,1.0,1.85,0.81,1
9336,3.59,0.62,0.72,1.64,0
9337,5.96,4.18,1.2,1.55,1
9338,3.66,1.14,0.3,0.47,0
9339,5.8,3.97,0.6,2.1,1
9340,3.75,1.66,1.41,0.64,0
9341,5.61,3.23,0.98,1.31,1
9342,5.06,0.88,3.63,0.1,1
9343,4.0,1.84,1.8,0.54,0
9344,7.21,0.89,3.83,1.33,1
9345,6.06,1.22,3.09,0.83,1
9346,7.28,2.73,1.71,1.38,1
9347,5.99,1.19,1.42,0.92,0
9348,3.58,1.4,0.01,0.41,0
9349,9.02,1.13,1.8,0.88,1
9350,7.07,0.4,0.38,0.66,1
9351,9.26,2.41,0.12,1.62,0
9352,4.76,0.62,1.94,0.19,0
9353,5.28,0.8,0.6,1.65,0
9354,8.3,4.1,0.2,1.52,1
9355,7.0,3.34,2.35,1.05,0
9356,6.3,0.73,0.84,1.22,1
9357,5.52,1.41,0.07,0.86,1
9358,5.5,0.09,1.27,0.82,0
9359,9.22,0.01,0.04,0.7,1
9360,7.37,3.56,1.82,1.18,1
9361,9.95,1.81,0.3,1.79,0
9362,3.15,0.01,0.25,0.41,0
9363,9.38,4.72,1.02,1.56,1
9364,3.79,0.75,0.46,0.97,0
9365,6.74,0.72,1.61,0.88,1
9366,6.78,0.35,0.96,1.36,1
9367,6.95,0.77,1.39,1.28,1
9368,6.58,1.14,1.72,0.23,1
9369,6.76,0.07,4.92,1.15,1
9370,1.0,0.23,0.51,0.34,0
9371,7.3,0.72,0.94,1.35,1
9372,4.67,0.47,1.2,1.23,1
9373,1.85,0.33,1.25,0.19,0
9374,3.59,1.89,0.88,0.71,0
9375,6.0,0.72,1.56,0.75,1
9376,8.6,0.03,0.08,1.63,1
9377,5.16,1.89,0.96,1.61,0
9378,6.38,0.71,4.72,1.07,1
9379,6.09,2.75,2.47,0.6,1
9380,4.36,0.03,0.02,0.19,1
9381,5.64,0.2,1.33,0.95,0
9382,6.64,3.89,0.0,1.58,1
9383,4.29,0.32,2.25,0.25,0
9384,3.81,2.87,0.62,0.4,0
9385,5.8,2.3,0.1,0.47,0
9386,4.56,1.78,1.02,1.15,0
9387,4.86,3.36,0.74,0.94,1
9388,4.43,0.36,0.18,1.0,0
9389,4.98,0.92,0.51,0.44,0
9390,8.89,3.64,2.05,1.22,1
9391,6.63,0.38,5.38,1.84,1
9392,6.04,0.12,0.12,1.05,1
9393,5.75,1.17,0.53,0.13,0
9394,4.36,2.02,1.32,0.54,0
9395,6.65,0.74,1.9,1.3,1
9396,4.0,0.64,1.98,1.39,0
9397,3.61,1.15,0.99,0.88,0
9398,2.63,0.24,0.56,0.17,0
9399,8.31,0.18,0.19,1.44,1
9400,6.34,0.92,0.04,2.04,1
9401,4.47,1.4,1.69,0.99,0
9402,3.89,0.8,0.98,0.91,0
9403,8.96,2.12,3.76,1.19,1
9404,6.03,0.46,1.64,1.05,1
9405,12.0,0.11,11.69,2.53,1
9406,11.17,0.61,2.96,1.18,1
9407,4.98,0.92,1.07,1.0,0
9408,4.55,1.08,3.28,0.69,1
9409,4.78,0.32,0.37,0.38,0
9410,7.51,1.66,5.05,0.84,1
9411,6.54,0.45,0.24,0.91,1
9412,3.21,2.05,0.42,0.12,0
9413,5.94,0.27,0.36,1.45,0
9414,7.62,0.07,5.09,1.04,1
9415,5.52,0.53,0.04,0.37,0
9416,4.31,1.93,0.48,0.49,0
9417,6.8,3.15,2.94,1.29,1
9418,4.52,3.65,0.07,1.09,0
9419,4.55,2.6,0.71,1.19,0
9420,8.13,6.54,1.45,1.72,1
9421,6.33,3.14,2.41,1.45,1
9422,5.35,1.94,0.41,1.07,0
9423,7.15,0.62,3.61,1.17,1
9424,7.67,0.1,0.37,0.65,0
9425,5.25,0.35,2.58,0.46,0
9426,4.19,0.24,0.29,1.55,0
9427,4.59,1.23,3.26,0.68,1
9428,7.1,1.51,1.16,1.59,1
9429,7.75,0.86,3.74,0.68,0
9430,3.94,0.14,0.37,1.18,0
9431,4.51,0.87,3.58,0.98,1
9432,4.77,2.93,0.19,0.98,0
9433,4.61,2.23,0.86,0.85,0
9434,3.79,0.34,3.23,0.43,0
9435,5.5,0.1,3.27,0.78,0
9436,8.0,0.13,0.95,1.08,1
9437,10.4,0.92,1.11,2.17,1
9438,3.57,0.01,0.21,0.18,0
9439,3.71,0.93,1.52,0.83,0
9440,4.39,1.04,1.15,0.72,0
9441,5.3,3.23,0.51,0.97,1
9442,4.54,2.02,1.74,0.71,0
9443,6.71,0.93,5.21,1.13,1
9444,6.56,2.24,0.65,0.65,0
9445,9.89,1.4,4.79,1.25,1
9446,6.85,6.38,0.3,0.34,1
9447,4.57,0.71,1.28,0.66,0
9448,6.14,0.94,0.48,0.85,1
9449,3.73,0.49,1.82,0.1,0
9450,4.52,2.41,1.71,1.02,0
9451,8.03,0.04,0.97,1.96,1
9452,1.24,0.01,0.25,0.1,0
9453,9.93,3.04,5.31,1.99,1
9454,7.17,1.85,5.08,1.89,1
9455,5.89,3.29,0.71,0.54,0
9456,5.32,3.49,0.26,1.03,1
9457,6.19,1.38,4.65,0.9,1
9458,6.36,0.0,0.02,0.79,1
9459,3.98,2.23,0.81,0.18,0
